candidate_id,repository_code,canonical_institution,institution_type,source_family,authority_level,material_type,material_class,source_kind,document_date_raw,date_iso_start,date_iso_end,date_precision,evidence_level_final,evidence_level_proposed,availability,access_mode,review_status
domestic:WM:people-of-china-democratic-league-anchor,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,2026,2026,2026,year,L3,L3,catalogue_only_online,open,accepted
domestic:NLC:guangmingbao-1946-issue06-editorial-pcc-ten-months,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-11-08,1946-11-08,1946-11-08,day,L1,L1,full_item_online,open,accepted
domestic:WM:1949-song-ching-ling-1st-cppcc,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:WM:1946-zhouenlai-luolongji-zhengxie,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1946-01,1946-01,1946-01,month,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-05-05_74,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-29,1949-09-29,1949-09-29,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:WM:1946-li-gongpu-wen-yiduo-lieshi-jinian,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1946,1946,1946,year,L2,L2,catalogue_only_online,open,accepted
domestic:WM:1949-zhongyang-renmin-zhengfu-zhuxi-fuzhuxi,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:MMC:lingdao-jiegou-2026,MMC,民盟中央委员会官网,民盟系统,民盟自身与盟史,A,汇编/出版物收录,汇编,book_or_assembly,2026-01,2026-01,2026-01,month,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-05-05_78,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:51koukou-p01-dde22-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1948-05-07,1948-05-07,1948-05-07,day,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-dare-not-forget-chen,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-item-a10,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-28,1949-09-28,1949-09-28,day,L1,L1,surrogate_online,open,accepted
domestic:KMY:minzhuzhoukan-1946-li-wen-wen-yiduo-1946-07,KMY,《民主周刊》线索(闻一多),历史报刊线索,其他,C,其他/未分类,待定,other,1946-07-15,1946-07-15,1946-07-15,day,L1,L1,surrogate_online,open,needs_human_review
domestic:MMHIST:platform-1945,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1945-10-12,1945-10-12,1945-10-12,day,L2,L2,surrogate_online,open,accepted
domestic:ZJMM:yann-an-meeting-minmeng-1945-07-01,ZJMM,民盟浙江省委员会,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1945-07-01,1945-07-01,1945-07-01,day,L4,L4,full_item_online,open,accepted
domestic:SAAC:51koukou-p04-dde08-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06-15,1949-06-15,1949-06-15,day,L2,L2,full_item_online,open,accepted
domestic:SCU:democratic-league-anti-civil-war-talk-1945-11-02,SCU,四川大学党史科研组公开汇编,高校/学术机构,公共数字化/学术/海外,B,汇编/出版物收录,汇编,official_history_page,1945-11-02,1945-11-02,1945-11-02,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:1949-index-c26,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-24,1949-09-24,1949-09-24,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:minxian-85444-1944-06-15,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1944-06-15,1944-06-15,1944-06-15,day,L1,L1,full_item_online,open,accepted
domestic:MMSH:web-intro,MMSH,民盟上海市委,民盟省市委,民盟自身与盟史,B,其他/未分类,待定,,,,,empty,L4,L4,full_item_online,open,accepted
domestic:SAAC:51koukou-p05-dde16,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:MM1941:outline-jianguoqian-fujian-mengshi-ziliao-shang,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1946-1949,1946,1949,range,L3,L3,catalogue_only_online,login,accepted
domestic:ZG:zg-org-cn-history-1925-america,ZG,致公党中央委员会,民主党派系统,政协/统一战线/官方媒体,B,其他/未分类,待定,other,1925-10,1925-10,1925-10,month,L2,L2,full_item_online,open,accepted
domestic:WM:1949-shiliang-tiananmen-cropped,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue16-17-respond-li-jishen-editorial,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-03-18,1947-03-18,1947-03-18,day,L1,L1,full_item_online,open,accepted
domestic:DRNH:002-020400-00011-053,DRNH,台湾国史馆档案史料文物查询系统,境外馆藏,公共数字化/学术/海外,A,档案影像（原件）,一手,archive_scan,1947-10-27,1947-10-27,1947-10-27,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:catalog-03-03_06_08,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09,1949-09,1949-09,month,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-1947-12,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-08,1947-01-08,1947-01-08,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue13-zhang-lan-plenum-closing,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-18,1947-01-18,1947-01-18,day,L1,L1,full_item_online,open,accepted
domestic:MM1941:outline-1941-2014-chongqing-meng-shi-jing,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1941-2014,1941,2014,range,L3,L3,catalogue_only_online,login,accepted
domestic:NLC:observer-1947-v3n11-han-depei,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-11-08,1947-11-08,1947-11-08,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-index-c24,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-24,1949-09-24,1949-09-24,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1948-10-01-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1948-10-01,1948-10-01,1948-10-01,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-03-03_02_01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-18,1949-06-18,1949-06-18,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:51koukou-p04-dde02-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06-15,1949-06-15,1949-06-15,day,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1946-issue05,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-10-28,1946-10-28,1946-10-28,day,L1,L1,full_item_online,open,accepted
domestic:WP:1949-1988-minmeng-wenwu-1991,WP,文物出版社,中央级出版机构,政协/统一战线/官方媒体,B,汇编/出版物收录,汇编,other,1991-01,1991-01,1991-01,month,L2,L2,catalogue_only_online,open,accepted
domestic:RMZXW:2025-05-21-minmeng-chengli-80-zhounian,RMZXW,人民政协网,官方媒体,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2025-05-21,2025-05-21,2025-05-21,day,L2,L2,full_item_online,open,accepted
domestic:RMrb:1947-11-04-page1-league-illegal-report,RMrb,《人民日报》历史版面,官方媒体,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,1947-11-04,1947-11-04,1947-11-04,day,L2,L2,surrogate_online,open,accepted
domestic:WS:wen-yiduo-last-testament-1946,WS,维基文库/公网数据库,公共网络资源,公共数字化/学术/海外,C,网页转述/转录,二手,web_transcription,1946-07-15,1946-07-15,1946-07-15,day,L3,L3,full_item_online,open,accepted
domestic:SAAC:catalog-01-01_19,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-03-26,1949-03-26,1949-03-26,day,L1,L1,surrogate_online,open,accepted
domestic:PP:menshi-zonglan-series-anchor,PP,澎湃新闻,商业媒体,其他,C,官方出版物,汇编,official_publication,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:MM1941:outline-1947-1949-zhongyang-zongzhanhui-lianhehuiyi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1947-1949,1947,1949,range,L3,L3,catalogue_only_online,login,accepted
domestic:MMHIST:wen-yiduo-emergency-statement-1946-07-16,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1946-07-16,1946-07-16,1946-07-16,day,L2,L2,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-action-memorial-peng,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:SHDPZ:zlc-chapter5-line571-shi-liang-1942-join,SHDPZ,上海市地方志办公室,地方志机构,政协/统一战线/官方媒体,A,报刊原刊扫描（原件）,一手,press_scan,2020-10-18,2020-10-18,2020-10-18,day,L3,L3,not_online,offline,needs_human_review
domestic:SAAC:51koukou-p05-dde07-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:MX:shang-ding-1943-11-join-mengxian,MX,民盟上海市委《盟贤》内部汇编,民盟系统内部资料,民盟自身与盟史,B,汇编/出版物收录,汇编,press_scan,2024,2024,2024,year,L3,L3,not_online,offline,needs_human_review
domestic:QY:1991-zhongguo-minmeng-shi-1941-1949,QY,群言出版社(民盟中央直属),民盟系统出版机构,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1991-03,1991-03,1991-03,month,L2,L2,catalogue_only_online,open,accepted
domestic:MM1941:outline-1941-1989-gansu-meng-jianzhi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1941-1989,1941,1989,range,L3,L3,catalogue_only_online,login,accepted
domestic:DRNH:002-090300-00017-115,DRNH,台湾国史馆档案史料文物查询系统,境外馆藏,公共数字化/学术/海外,A,档案影像（原件）,一手,archive_scan,1945-09-22,1945-09-22,1945-09-22,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:catalog-01-01_18,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-03-25,1949-03-25,1949-03-25,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1946-issue8-conditional-national-assembly,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-08,1946-08,1946-08,month,L1,L1,full_item_online,open,accepted
domestic:SAAC:1948-04-30-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1948-04-30,1948-04-30,1948-04-30,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-02-01-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-02-01/1949-02-02,1949-02-01,1949-02-02,multi,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1948-04-30-02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1948-04-30,1948-04-30,1948-04-30,day,L1,L1,surrogate_online,open,accepted
domestic:WH:wenhuibao-1946-pcc-five-agreements-1946-01-31,WH,《文汇报》(1938创刊),历史报刊,政协/统一战线/官方媒体,B,其他/未分类,待定,other,1946-01-31,1946-01-31,1946-01-31,day,L1,L1,surrogate_online,open,needs_human_review
domestic:WS:pcc-government-reorganization-1946,WS,维基文库/公网数据库,公共网络资源,公共数字化/学术/海外,C,网页转述/转录,二手,web_transcription,1946,1946,1946,year,LX,LX,full_item_online,open,accepted
domestic:MMHIST:huang-yan-pei-common-program-1946-01-16,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1946-01-16,1946-01-16,1946-01-16,day,L2,L2,surrogate_online,open,accepted
domestic:CSSN:lishi-zhuanti-1941-1949,CSSN,中国社会科学院,中央研究机构,公共数字化/学术/海外,A,官方出版物,汇编,official_publication,2026,2026,2026,year,L2,L2,full_item_online,open,accepted
domestic:MMHIST:li-gongpu-statement-1946-07-17,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1946-07-17,1946-07-17,1946-07-17,day,L2,L2,surrogate_online,open,accepted
domestic:NLC:dagongbao-hankow-1947-11-06-league-dissolution,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-11-06,1947-11-06,1947-11-06,day,L1,L1,full_item_online,open,accepted
domestic:QY:mengtuan-lishi-renwu-congshu-anchor,QY,群言出版社(民盟中央直属),民盟系统出版机构,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,2024,2024,2024,year,L2,L2,catalogue_only_online,open,accepted
domestic:GXMM:dagongbao-tianjin-dissolution-1947-11-06,GXMM,民盟广西区委,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1947-11-06,1947-11-06,1947-11-06,day,L4,L4,full_item_online,open,accepted
domestic:NLC:observer-1947-3-11-article-government-oppression-minmeng,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-11-08,1947-11-08,1947-11-08,day,L1,L1,surrogate_online,open,needs_human_review
domestic:NLC:minxian-85453-1945-02-25,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1945-02-25,1945-02-25,1945-02-25,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1948-1949-v2n12,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1949-02-12,1949-02-12,1949-02-12,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-item-a04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-26,1949-09-26,1949-09-26,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-06-06_08,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-10-01,1949-10-01,1949-10-01,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-index-c19,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-23,1949-09-23,1949-09-23,day,L1,L1,surrogate_online,open,accepted
domestic:MMSH:web-zhanglan,MMSH,民盟上海市委,民盟省市委,民盟自身与盟史,B,其他/未分类,待定,,,,,empty,L4,L4,full_item_online,open,accepted
domestic:HKU:guangmingbao-1941-microform-holdings,HKU,香港大学图书馆特别馆藏,境外馆藏,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1941-09-18—1941-12-12,1941-09-18,1941-12-12,range,L2,L2,catalogue_only_online,reading_room,needs_human_review
domestic:ACAD:wuhan-united-front-1940s-cambridge-quarterly,ACAD,密歇根大学/道客巴巴公开学术资源,高校/商业文库,公共数字化/学术/海外,C,汇编/出版物收录,汇编,book_or_assembly,1990,1990,1990,year,L2,L2,catalogue_only_online,open,accepted
domestic:QY:mengtuan-lishiwenxian-congshu-anchor,QY,群言出版社(民盟中央直属),民盟系统出版机构,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,2024,2024,2024,year,L2,L2,catalogue_only_online,open,accepted
domestic:SAAC:catalog-03-03_06_06,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-14,1949-09-14,1949-09-14,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-06-06_06,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-10-01,1949-10-01,1949-10-01,day,L1,L1,surrogate_online,open,accepted
domestic:XINHUA:2017-12-11-cdl-12th-congress-english,XINHUA,新华社英文版,官方媒体,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,2017-12-11,2017-12-11,2017-12-11,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:51koukou-p02-dde05-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06,1949-06,1949-06,month,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-index-c03,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-01-01_17,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-03-21/1949-03-22,1949-03-21,1949-03-22,multi,L1,L1,surrogate_online,open,accepted
domestic:NGD:ngd-org-cn-history-1930-shanghai,NGD,农工党中央委员会,民主党派系统,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,1930-08-09,1930-08-09,1930-08-09,day,L2,L2,full_item_online,open,accepted
domestic:MMC:zuzhi-jiegou,MMC,民盟中央委员会官网,民盟系统,民盟自身与盟史,A,汇编/出版物收录,汇编,book_or_assembly,2026,2026,2026,year,L2,L2,full_item_online,open,accepted
domestic:WM:1936-shen-junru-zaiyuzhong,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,其他/未分类,待定,,1936,1936,1936,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_02_04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-15,1949-09-15,1949-09-15,day,L1,L1,surrogate_online,open,accepted
domestic:CJD:cndca-gov-cn-history-1945-chongqing,CJD,民建中央委员会,民主党派系统,政协/统一战线/官方媒体,B,其他/未分类,待定,other,1945-12-16,1945-12-16,1945-12-16,day,L2,L2,full_item_online,open,accepted
domestic:WM:wen-yiduo-portrait,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1940,1940,1940,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:51koukou-p05-dde11,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:ZL1872:chang-lan-pcc-opening-transcript-1946,ZL1872,张澜纪念馆公开史料页,纪念馆/民盟系统,民盟自身与盟史,C,网页转述/转录,二手,web_transcription,1946-01-10,1946-01-10,1946-01-10,day,L4,L4,full_item_online,open,accepted
domestic:SAAC:1949-item-a02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-25,1949-09-25,1949-09-25,day,L1,L1,surrogate_online,open,accepted
domestic:MM1941:outline-1946-1949-nanfang-mengshi-shiling,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1946-1949,1946,1949,range,L3,L3,catalogue_only_online,login,accepted
domestic:MMHIST:organization-regulation-1945,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1945-10,1945-10,1945-10,month,L2,L2,surrogate_online,open,accepted
domestic:PP:huishi-daxuexi-difang-zuzhi-jianshe-1,PP,澎湃新闻,商业媒体,其他,C,官方出版物,汇编,official_publication,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:GXMM:dagongbao-dissolution-report-1947-11-06,GXMM,民盟广西区委,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1947-11-06,1947-11-06,1947-11-06,day,L4,L4,full_item_online,open,accepted
domestic:SAAC:1949-09-21-04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-02-02_17,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-07-18,1949-07-18,1949-07-18,day,L1,L1,surrogate_online,open,accepted
domestic:MM1941:outline-1937-05-05-jiuguohui-shengming,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1937-05-05,1937-05-05,1937-05-05,day,L3,L3,catalogue_only_online,login,accepted
domestic:NLC:guangmingbao-1948-1949-v1n12-article,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1948-08-16,1948-08-16,1948-08-16,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_06_03,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-08-05,1949-08-05,1949-08-05,day,L1,L1,surrogate_online,open,accepted
domestic:WM:1940s-zhang-junmai-portrait-1,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1940,1940,1940,year,L2,L2,full_item_online,open,accepted
domestic:GMD:epaper-meng-1941-1949-aggregate,GMD,光明日报(gmw.cn),官方媒体,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-06-06_01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L1,L1,surrogate_online,open,accepted
domestic:YN:yunan-minmengshi-2021-chenguang,YN,晨光出版社/民盟云南省委,出版社/民盟,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2021-10,2021-10,2021-10,month,L3,L3,catalogue_only_online,open,accepted
domestic:SAAC:51koukou-p04-dde03-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06-15,1949-06-15,1949-06-15,day,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1946-issue8,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946,1946,1946,year,L1,L1,full_item_online,open,accepted
domestic:ZG:website-anchor,ZG,致公党中央委员会,民主党派系统,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-05-05_36,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-23,1949-09-23,1949-09-23,day,L1,L1,surrogate_online,open,accepted
domestic:QY:zhongguo-minmengtongmeng-50nian-chongqing-2014,QY,群言出版社(民盟中央直属),民盟系统出版机构,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,2014-10,2014-10,2014-10,month,L2,L2,catalogue_only_online,open,accepted
domestic:SAAC:catalog-06-06_10,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-10-01,1949-10-01,1949-10-01,day,L1,L1,surrogate_online,open,accepted
domestic:GXMM:dagongbao-1947-10-29-self-surrender,GXMM,民盟广西区委,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1947-10-29,1947-10-29,1947-10-29,day,L4,L4,catalogue_only_online,open,accepted
domestic:DRNH:002-080200-00301-062,DRNH,台湾国史馆档案史料文物查询系统,境外馆藏,公共数字化/学术/海外,A,档案影像（原件）,一手,archive_scan,1945-07-01,1945-07-01,1945-07-01,day,L2,L2,surrogate_online,open,accepted
