page_id,document_id,doc_key,title,hit_type,page_label,page_url,text_length,text_excerpt,batch7_bucket,disposition_code,disposition_label,recommended_action,citation_eligible,reocr_priority,citation_ready,needs_human_review,review_status,ocr_engine,ocr_lines,image_path_resolved,image_exists,image_size_bytes,citation_ready_conflict,demote_citation_ready,priority_queue,audited_at
20380,1368,domestic-ocr/S3:domestic:NLC:minxian-85448-1944-09-10,《民憲》第一卷第七期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85448/ocr/page-0001.ocr.md#text,44,年 第 卷 7 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85448/ocr/page-0001.ocr.md,yes,1026,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20382,1369,domestic-ocr/S3:domestic:NLC:minxian-85449-1944-10-12,《民憲》第一卷第八期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85449/ocr/page-0001.ocr.md#text,44,年 第 卷 8 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85449/ocr/page-0001.ocr.md,yes,1026,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20384,1370,domestic-ocr/S3:domestic:NLC:minxian-85452-1945-01-15,《民憲》第一卷第十一期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85452/ocr/page-0001.ocr.md#text,42,年 第 卷 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85452/ocr/page-0001.ocr.md,yes,1008,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20386,1371,domestic-ocr/S3:domestic:NLC:minxian-85453-1945-02-25,《民憲》第一卷第十二期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85453/ocr/page-0001.ocr.md#text,45,年 第 卷 12 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85453/ocr/page-0001.ocr.md,yes,1031,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20388,1372,domestic-ocr/S3:domestic:NLC:minxian-85454-1945-05-15,《民憲》第二卷第一期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85454/ocr/page-0001.ocr.md#text,44,年 2 第 卷 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85454/ocr/page-0001.ocr.md,yes,1026,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20390,1373,domestic-ocr/S3:domestic:NLC:minxian-85455-1945-06-13,《民憲》第二卷第二期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85455/ocr/page-0001.ocr.md#text,46,年 2 第 卷 2 期 第 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85455/ocr/page-0001.ocr.md,yes,1047,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20566,1427,domestic-ocr/S3:domestic:NLC:minmeng-yanlunji-1945-whole,《中國民主同盟言論集》,domestic_page_ocr,page-0105,file://work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0105.ocr.md#text,44,100 香姐 H 汉D <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0105.ocr.md,yes,1002,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20568,1427,domestic-ocr/S3:domestic:NLC:minmeng-yanlunji-1945-whole,《中國民主同盟言論集》,domestic_page_ocr,page-0107,file://work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0107.ocr.md#text,43,香 牌D 年基本定价 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0107.ocr.md,yes,999,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20680,1515,domestic-ocr/SAAC:domestic:SAAC:51koukou-p01-dde20,毛泽东给宋庆龄的信（1949-06-19）,saac_page_ocr,page-02,file://data/domestic/raw/saac_scans/sec01_01-20/02.jpg,34,先生此上帝命今 中 党 产 共 !の 魏前乡候寿诚落迎 中 平之者至,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,9,data/domestic/raw/saac_scans/sec01_01-20/02.jpg,yes,385661,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20682,1516,domestic-ocr/SAAC:domestic:SAAC:51koukou-p01-dde21,周恩来给宋庆龄的信（1949-06-21）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec01_01-21/01.jpg,31,北永江宫竟诚人民 以生生安为食今 别瞬近三乎每 庆龄先生沪广告,Q3_OCR_SUSPECT,D5_AD_OR_CARTOON,广告/漫画/木刻页短文本,非政论正文；citation 默认禁止,no,0,0,1,review_only,paddleocr,4,data/domestic/raw/saac_scans/sec01_01-21/01.jpg,yes,343583,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20683,1516,domestic-ocr/SAAC:domestic:SAAC:51koukou-p01-dde21,周恩来给宋庆龄的信（1949-06-21）,saac_page_ocr,page-02,file://data/domestic/raw/saac_scans/sec01_01-21/02.jpg,43,敢藉颖起去诚迎近 于先生指致者正多 即新酉廷设有得 慰现令国胜补在 之大善私心亦为之大,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,5,data/domestic/raw/saac_scans/sec01_01-21/02.jpg,yes,336421,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20703,1526,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde02-f1,中国人民政治协商会议筹备会第二次全体会议决议案（1949-09-17）,saac_page_ocr,page-03,file://data/domestic/raw/saac_scans/sec03_03-02/s02_03.jpg,36,(高有量至(跑) 2 冰序者，皆光一 213 易增容 端、谭山 树：原吧,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,6,data/domestic/raw/saac_scans/sec03_03-02/s02_03.jpg,yes,34409,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20706,1527,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde03-f1,中国人民政治协商会议筹备会第二次全体会议记录（1949-09-17）,saac_page_ocr,page-02,file://data/domestic/raw/saac_scans/sec03_03-03/s03_02.jpg,39,静仁年承志 许广平周远人 油勤此杀茂一会议室 年六日十八日二年五时 sup 沈,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,6,data/domestic/raw/saac_scans/sec03_03-03/s03_02.jpg,yes,46196,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20733,1538,domestic-ocr/SAAC:domestic:SAAC:51koukou-p05-dde02,政协一届全体会议单位及代表名单（1949-09-21）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec05_05-02/01.jpg,38,D 102 中国人民政治协商会议第一届全体会议代表名单 九四九年九月二十一日,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,4,data/domestic/raw/saac_scans/sec05_05-02/01.jpg,yes,215716,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20741,1538,domestic-ocr/SAAC:domestic:SAAC:51koukou-p05-dde02,政协一届全体会议单位及代表名单（1949-09-21）,saac_page_ocr,page-09,file://data/domestic/raw/saac_scans/sec05_05-02/09.jpg,44,福茶馆 中 侯福代表 江民主建国会上海分会理事 浙 四五 降 日 一 里民房务房务务务务,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,10,data/domestic/raw/saac_scans/sec05_05-02/09.jpg,yes,244852,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20743,1538,domestic-ocr/SAAC:domestic:SAAC:51koukou-p05-dde02,政协一届全体会议单位及代表名单（1949-09-21）,saac_page_ocr,page-11,file://data/domestic/raw/saac_scans/sec05_05-02/11.jpg,32,10(11) 周谷城五二男湖南复旦大学校待委美督兼教移长 代 福,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,4,data/domestic/raw/saac_scans/sec05_05-02/11.jpg,yes,239624,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20746,1538,domestic-ocr/SAAC:domestic:SAAC:51koukou-p05-dde02,政协一届全体会议单位及代表名单（1949-09-21）,saac_page_ocr,page-14,file://data/domestic/raw/saac_scans/sec05_05-02/14.jpg,38,13（11) 李健生四一女察哈中国晨工民主党中央候精技行委员 代 4E 福茶,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,5,data/domestic/raw/saac_scans/sec05_05-02/14.jpg,yes,237962,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20748,1538,domestic-ocr/SAAC:domestic:SAAC:51koukou-p05-dde02,政协一届全体会议单位及代表名单（1949-09-21）,saac_page_ocr,page-16,file://data/domestic/raw/saac_scans/sec05_05-02/16.jpg,32,1<(11) 张曼筠四八女上海中国人民教国会港九分会银行委员 徽,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,3,data/domestic/raw/saac_scans/sec05_05-02/16.jpg,yes,234969,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20750,1538,domestic-ocr/SAAC:domestic:SAAC:51koukou-p05-dde02,政协一届全体会议单位及代表名单（1949-09-21）,saac_page_ocr,page-18,file://data/domestic/raw/saac_scans/sec05_05-02/18.jpg,37,1<(1) 田竺僧五二 男湖北三民主义河志祥合会南京分员责人 代表 福茶馆,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,4,data/domestic/raw/saac_scans/sec05_05-02/18.jpg,yes,222688,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20757,1539,domestic-ocr/SAAC:domestic:SAAC:51koukou-p05-dde03-i3,政协一届全体会议代表签名册（1949-09-21）,saac_page_ocr,page-03,file://data/domestic/raw/saac_scans/sec05_05-03/03.jpg,32,中国民主同盟 立哲史良 沈钧绣辛志超 张澜 周鲜之周彩氏 张东荪,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,6,data/domestic/raw/saac_scans/sec05_05-03/03.jpg,yes,299603,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20758,1540,domestic-ocr/SAAC:domestic:SAAC:51koukou-p05-dde04-i3,政协一届全体会议开幕式签到簿（1949-09-21）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec05_05-04/01.jpg,32,中国人民政治协商会议 第一 开幕式签到簿 一九四九年九月二十一日,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,4,data/domestic/raw/saac_scans/sec05_05-04/01.jpg,yes,270322,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20779,1546,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde03-f1,中央人民政府委员会第一次会议签到簿（1949-10-01）,saac_page_ocr,page-03,file://data/domestic/raw/saac_scans/sec06_06-03/03.jpg,39,14 宋庆龄 李济深 徐特立 蔡杨 刘奇谭平山 张 程 十 蔡廷锴 陈毅 扶伯,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,12,data/domestic/raw/saac_scans/sec06_06-03/03.jpg,yes,371829,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20788,1551,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde08-f1,庆祝中华人民共和国中央人民政府成立典礼程序（附周恩来对聂荣臻、薄一波关于抽调部队参加阅兵请示的批示）（1949-10-01）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec06_06-08/01.jpg,44,93770 TARESnRAA 杨尚昆同志阅 庆祝中华人民共和国中央人民政府成立典礼程序,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,4,data/domestic/raw/saac_scans/sec06_06-08/01.jpg,yes,215054,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20796,1551,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde08-f1,庆祝中华人民共和国中央人民政府成立典礼程序（附周恩来对聂荣臻、薄一波关于抽调部队参加阅兵请示的批示）（1949-10-01）,saac_page_ocr,page-09,file://data/domestic/raw/saac_scans/sec06_06-08/01.jpg,44,93770 TARESnRAA 杨尚昆同志阅 庆祝中华人民共和国中央人民政府成立典礼程序,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,review_only,paddleocr,4,data/domestic/raw/saac_scans/sec06_06-08/01.jpg,yes,215054,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
