event_id,event_year,event_date,event_title,event_summary,scope_type,scope_name,actors,tags,organizations,places,importance
191,1946,1946/03/16 ~ 1946/03/16,蒋中正于中国国民党第六届二中全会第十八次大会提出政治协商会议及宪草条改原则之审查报告并说明五权宪法精神在五权独立不可互相牵制等，政治协商会议…,蒋中正于中国国民党第六届二中全会第十八次大会提出政治协商会议及宪草条改原则之审查报告并说明五权宪法精神在五权独立不可互相牵制等，政治协商会议…,topic,1946 年政治协商会议,,政协,国民党; 政治协商会议,,20
192,1946,1946/03/16 ~ 1946/03/16,黄昭明电蒋中正奉郑介民令派军事调处执行部第八小组工作并以机密方法探知中共对国内政治协商会议系为联络各党派推翻政府及在苏军未撤前扩大东北占领区等,黄昭明电蒋中正奉郑介民令派军事调处执行部第八小组工作并以机密方法探知中共对国内政治协商会议系为联络各党派推翻政府及在苏军未撤前扩大东北占领区等,topic,1946 年政治协商会议,,政协,中国共产党; 政治协商会议,,20
193,1946,1946/03/18 ~ 1946/03/18,赵君迈高维翰高理文电蒋经国四平街失陷共军有公开集结活动又苏军藉演习实行扫荡非正式部队等及政治协商会议之决定与军事三人小组工作应将东北包括在内,赵君迈高维翰高理文电蒋经国四平街失陷共军有公开集结活动又苏军藉演习实行扫荡非正式部队等及政治协商会议之决定与军事三人小组工作应将东北包括在内,topic,1946 年政治协商会议,,政协,政治协商会议,,20
194,1946,1946/03/19 ~ 1946/03/19,中国共产党代表团函国民政府文官长吴鼎昌为张表方等转来陪都各界庆祝政治协商会议成功大会筹备会来函并附呈文一件嘱转呈主席蒋中正兹将原件奉上希转呈,中国共产党代表团函国民政府文官长吴鼎昌为张表方等转来陪都各界庆祝政治协商会议成功大会筹备会来函并附呈文一件嘱转呈主席蒋中正兹将原件奉上希转呈,topic,1946 年政治协商会议,,政协,国民政府; 中国共产党; 政治协商会议,,20
195,1946,1946/03/20 ~ 1946/03/20,蒋中正主持国民参政会第二次大会并致词指出日本投降后政府正以其全力复员整军和平建国呼吁参政员以把握重点注意现实解除地方苦难三者为依据提供具体方案另约见孙科等政治协商会议…,蒋中正主持国民参政会第二次大会并致词指出日本投降后政府正以其全力复员整军和平建国呼吁参政员以把握重点注意现实解除地方苦难三者为依据提供具体方案另约见孙科等政治协商会议…,topic,1946 年政治协商会议,,政协,政治协商会议,,20
196,1946,1946/03/21 ~ 1946/03/21,国民政府文官长吴鼎昌电国民大会代表选举总事务所主任张厉生为奉谕国民大会会期迫近迅依商定分配名额与各方面洽办相应抄同政治协商会议决定事项电达查照迅办,国民政府文官长吴鼎昌电国民大会代表选举总事务所主任张厉生为奉谕国民大会会期迫近迅依商定分配名额与各方面洽办相应抄同政治协商会议决定事项电达查照迅办,topic,1946 年政治协商会议,,政协,国民政府; 政治协商会议; 国民大会,,20
197,1946,1946/03/23 ~ 1946/03/23,中国回教协会甘肃武威分会电二中全会政治协商会议请准回民参政及分配国大代表名额,中国回教协会甘肃武威分会电二中全会政治协商会议请准回民参政及分配国大代表名额,topic,1946 年政治协商会议,,政协,政治协商会议,,20
198,1946,1946/04/02 ~ 1946/04/02,中国国民党中央执行委员会秘书处函国民政府文官处为政治协商会议事项业报告中国国民党二中全会并由审查会研讨制成决议案提奉大会通过函请查照转陈办理,中国国民党中央执行委员会秘书处函国民政府文官处为政治协商会议事项业报告中国国民党二中全会并由审查会研讨制成决议案提奉大会通过函请查照转陈办理,topic,1946 年政治协商会议,,政协,国民政府; 国民党; 政治协商会议,,20
199,1946,1946/04/09 ~ 1946/04/09,国防最高委员会秘书厅函国民政府文官处有关中国国民党中央执行委员会秘书处函送二中全会对于政治协商会议报告决议案遵批函请查照转陈,国防最高委员会秘书厅函国民政府文官处有关中国国民党中央执行委员会秘书处函送二中全会对于政治协商会议报告决议案遵批函请查照转陈,topic,1946 年政治协商会议,,政协,国民政府; 国民党; 政治协商会议,,20
200,1946,1946/04/12 ~ 1946/04/12,国民政府文官处函政治协商会议秘书长雷震为遵谕检送中国国民党二中全会对于政协会协议事项之决议案函请查照,国民政府文官处函政治协商会议秘书长雷震为遵谕检送中国国民党二中全会对于政协会协议事项之决议案函请查照,topic,1946 年政治协商会议,,政协,国民政府; 国民党; 政治协商会议,,20
201,1946,1946/04/15 ~ 1946/04/15,蒋中正于国民政府召开政协会议并指定张群张厉生邵力子三代表暨雷震秘书长尽速与各方面协商又电熊式辉苏军既已完全退出长春我军应设法由沈阳空运长春并应令驻长部队确实固守长春机场另电周…,蒋中正于国民政府召开政协会议并指定张群张厉生邵力子三代表暨雷震秘书长尽速与各方面协商又电熊式辉苏军既已完全退出长春我军应设法由沈阳空运长春并应令驻长部队确实固守长春机场另电周…,topic,1946 年政治协商会议,,政协,国民政府; 政治协商会议,沈阳,20
202,1946,1946/04/17 ~ 1946/04/17,国民政府文官处函国防最高委员会秘书厅有关中国国民党中央执行委员会秘书处函送二中全会对于政治协商会议报告决议案复请查照,国民政府文官处函国防最高委员会秘书厅有关中国国民党中央执行委员会秘书处函送二中全会对于政治协商会议报告决议案复请查照,topic,1946 年政治协商会议,,政协,国民政府; 国民党; 政治协商会议,,20
203,1946,1946/05/01 ~ 1946/05/01,围绕政协决议和政府改组的调处,郑介民电蒋中正徐永昌谍报延安派来姚某与叶剑英谈话内容在军事面中共于华北取守势对东北采攻势及政治取攻势以民主同盟为先锋政治协商为战场使马歇尔观战,topic,1946 年政治协商会议,马歇尔,政协; 马歇尔调处; 民盟,中国民主同盟; 中国共产党; 政治协商会议,延安,35
204,1946,1946/08/27 ~ 1946/08/27,陈布雷电彭学沛连日民盟中共皆要求重开政协会议请于记者招待会表示自停战令后中共到处攻击扩大侵占地故关键全在共党诚意另政协会议未有再开必要等,陈布雷电彭学沛连日民盟中共皆要求重开政协会议请于记者招待会表示自停战令后中共到处攻击扩大侵占地故关键全在共党诚意另政协会议未有再开必要等,topic,1946 年政治协商会议,,政协; 马歇尔调处; 民盟,中国民主同盟; 中国共产党; 政治协商会议,,35
205,1946,1946/10/02 ~ 1946/10/02,张澜等电蒋中正恳请停止国共内战举行国民大会制定宪法以促进国家和平统一完成民主宪政,张澜等电蒋中正恳请停止国共内战举行国民大会制定宪法以促进国家和平统一完成民主宪政,topic,1946 年政治协商会议,张澜,,国民大会,,15
206,1946,1946/10/04 ~ 1946/10/04,张澜等电国民政府为胪陈对召开国民大会各党派代表名额分配之疑议及今后和平建国之意见,1946年9月9日，中国民主同盟主席张澜等人联名向国民政府递交正式呈文。 此时正值抗战胜利后、国共内战一触即发的关键历史转折期，民盟作为和平建国、民主协商的第三力量，极力争取多党协商、和平建国的空间。,topic,1946 年政治协商会议,张澜,民盟,中国民主同盟; 国民政府; 国民大会,,30
207,1946,1946/11/03 ~ 1946/11/03,蒋中正接见陈立夫洪兰友商谈国民大会有关问题并接见毛人凤又接见出席政治协商会议之政府代表商谈宪法草案提出于国民大会之手续事宜,蒋中正接见陈立夫洪兰友商谈国民大会有关问题并接见毛人凤又接见出席政治协商会议之政府代表商谈宪法草案提出于国民大会之手续事宜,topic,1946 年政治协商会议,,政协,政治协商会议; 国民大会,,20
208,1946,1946/11/12 ~ 1946/11/12,蒋中正接见张嘉璈听其报告民社党民主同盟代表动向又闻张君劢赴沪召集民社党人士会商参加国民大会即嘱张嘉璈赴沪促其返京免于在沪受共党包围动摇其志另得孙科报告今日下…,蒋中正接见张嘉璈听其报告民社党民主同盟代表动向又闻张君劢赴沪召集民社党人士会商参加国民大会即嘱张嘉璈赴沪促其返京免于在沪受共党包围动摇其志另得孙科报告今日下…,topic,1946 年政治协商会议,张君劢,民盟,中国民主同盟; 国民大会,,20
209,1946,1946/11/16 ~ 1946/11/16,国防最高委员会秘书厅函国民政府文官处为核定政治协商会议还都经费及还都后房屋修缮租赁费预算,国防最高委员会秘书厅函国民政府文官处为核定政治协商会议还都经费及还都后房屋修缮租赁费预算,topic,1946 年政治协商会议,,政协,国民政府; 政治协商会议,,20
210,1946,1946/11/20 ~ 1946/11/20,国民政府训令行政院等为核定政治协商会议还都经费及还都后房屋修缮租赁费预算一案令仰转饬遵照,国民政府训令行政院等为核定政治协商会议还都经费及还都后房屋修缮租赁费预算一案令仰转饬遵照,topic,1946 年政治协商会议,,政协,国民政府; 政治协商会议; 行政院,,20
211,1946,1946/11/25 ~ 1946/11/25,国民政府文官处文书局函政治协商会议秘书长雷震关于国民大会山东省职业代表闻承烈因病不克出席应依一般例案办理,国民政府文官处文书局函政治协商会议秘书长雷震关于国民大会山东省职业代表闻承烈因病不克出席应依一般例案办理,topic,1946 年政治协商会议,,政协,国民政府; 政治协商会议; 国民大会,,20
212,1947,1947-04-26,China Mail 1947-04-26 · 政府改组期,中国民主同盟——中国第三大政党，目前正与中共共同抵制改组后的政府——今日发表了一份长达1500字的宣言，宣称改组后的政府既不会给中国带来和平，也不会促进民主，因为它并非按照去年各党派政治协商会议的精神与程序所组成。 （此处为无关内容，涉及葡萄牙罢工、德国将军、芬兰政治等，与民盟无关，予以忽略） 赫尔辛基，4月24日电——三匹马并驾齐驱，却各奔东西——这恰恰是今日芬兰政治局势的缩影。,topic,1946 年政治协商会议,,政协; 民盟,中国民主同盟; 中国共产党; 政治协商会议,,55
213,1947,1947-07-26,第三方面在国共之间寻求政治空间,去年三月底至四月初，中国民主同盟介入调处，提议在满洲建立民主联合政府。 中央政府反对此议，坚称必须先由国军占领满洲，方可建立联合政府。,topic,1946 年政治协商会议,张君劢; 周恩来; 蒋介石,政协; 马歇尔调处; 第三方面; 联合政府; 民盟,中国民主同盟; 国民政府; 国民党; 中国共产党; 青年党; 民主社会党; 政治协商会议; 美国驻上海总领事馆; 行政院; 国民大会,南京; 重庆; 上海; 满洲,75
214,1947,1947-10-30,China Mail 1947-10-30 · 民盟「非法」事件后,接管中国民主同盟总部，民盟成员被置于警方监视之下。 民盟大楼此前曾由中共人员占用，目前正受到监视，但迄今尚无逮捕报告。,topic,1946 年政治协商会议,张澜,民盟,中国民主同盟; 国民党; 中国共产党; 国民大会,南京; 香港,70
215,1947,1947-11-01,围绕政协决议和政府改组的调处,1947年11月1日 中国上海霞飞路646号 美国华盛顿特区 国务院 国务卿 马歇尔先生阁下 亲爱的马歇尔先生： 我至今仍清晰记得去年和平谈判期间我们之间的密切合作。 我首先想向您强调的一点是：只要国民党不愿真正承认联合政府，那么仅仅组建一个联合政府是不够的。,topic,1946 年政治协商会议,张君劢; 马歇尔,政协; 马歇尔调处; 第三方面; 联合政府; 民盟,中国民主同盟; 国民政府; 国民党; 青年党; 民主社会党; 政治协商会议; 美国国务院,上海; 华盛顿,75
