id,candidate_id,title,creator,document_date,document_type,repository_code,repository_name,collection_name,archive_fonds,archive_series,archive_file,archive_item,catalog_reference,catalog_reference_status,source_url,source_url_role,access_mode,access_note,medium,online_availability,rights_status,reuse_rights,rights_basis,copy_allowed,authenticity_level_proposed,relevance_grade_proposed,event_tags,person_tags,place_tags,evidence_note,evidence_type,evidence_locator,uncertainty_note,checked_at,checked_by,review_status,review_note,reviewed_at,reviewed_by,check_outcome,inserted_at,authenticity_level_accepted,relevance_grade_accepted,ingested_document_id
223,domestic:MMHIST:league-dissolution-announcement-1947-11-06,中国民主同盟被迫解散公告,中国民主同盟总部／张澜,1947-11-06,正式汇编收录的解散公告,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第355页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1947民盟被宣布非法""]","[""张澜"", ""中国民主同盟""]","[""上海""]",正文页已核读：公开扫描 PDF 第385—386页（扫描书内第355—356页）连续为《中国民主同盟被迫发表解散公告》（1947年11月6日）；第385页为标题、日期和正文首页，第386页为公告续页、政府答复条件和中国民主同盟主席张澜署名。,digital_image,PDF第385—386页；扫描书内第355—356页；第385页正文首页、第386页末页及张澜署名。,该记录证据来自1983年正式汇编公开扫描，不替代1947年民盟总部原始印本、同期报刊原版或档案原件；汇编底本、传播载体和文本异文仍待互校。,2026-07-19,grok,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:18:19,L2,core,
224,domestic:MMHIST:lo-lung-chi-national-assembly-1946-01-17,罗隆基在政协讨论国民大会问题时重申民盟主张,罗隆基／中国民主同盟,1946-01-17,正式汇编收录的政协发言,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第130页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1946拒绝国民大会""]","[""罗隆基"", ""中国民主同盟""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第130页（PDF 第160页）标题为《罗隆基在政协讨论国民大会问题时重申民盟主张》，日期为1946年1月17日；该页正文可见。,digital_image,PDF扫描书内第130页（PDF第160页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代政协发言原始记录或同期报刊；发言全文底本和民盟正式拒参声明的关系待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:26:33,L2,core,
225,domestic:MMHIST:chang-po-chun-national-assembly-1946-01-17,章伯钧重申中国民主同盟关于国民大会的五项主张,章伯钧／中国民主同盟,1946-01-17,正式汇编收录的政协发言,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第132页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1946拒绝国民大会""]","[""章伯钧"", ""中国民主同盟""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第132页（PDF 第162页）标题为《章伯钧重申中国民主同盟关于国民大会的五项主张》，日期为1946年1月17日至18日；该页正文可见。,digital_image,PDF扫描书内第132页（PDF第162页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代政协发言原始记录或同期报刊；五项主张与正式拒参声明的关系待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:26:33,L2,core,
226,domestic:MMHIST:situation-talk-1946-01-02,中国民主同盟发言人对时局发表谈话,中国民主同盟发言人,1946-01-02,正式汇编收录的民盟发言,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第115页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1946旧政协""]","[""中国民主同盟""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第115页（PDF 第145页）标题为《中国民主同盟发言人对时局发表谈话》，日期为1946年1月2日；该页正文可见。,digital_image,PDF扫描书内第115页（PDF第145页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代1946年原始发表载体；发言人的具体姓名、原报刊版次和全文底本待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:32:55,L2,core,
227,domestic:MMHIST:chang-lan-pcc-opening-1946-01-10,中国民主同盟主席张澜在政治协商会议开幕式上的讲话,张澜／中国民主同盟,1946-01-10,正式汇编收录的政协开幕讲话,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第117页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1946旧政协""]","[""张澜"", ""中国民主同盟""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第117页（PDF 第147页）标题为《中国民主同盟主席张澜在政治协商会议开幕式上的讲话》，日期为1946年1月10日；该页正文可见。,digital_image,PDF扫描书内第117页（PDF第147页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代政协原始记录或同期报刊；原始发表载体和完整会议记录待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:32:55,L2,core,
228,domestic:MMHIST:chang-dong-sun-freedom-1946-01-14,张东荪在政协讨论人民基本自由权利的发言,张东荪,1946-01-14,正式汇编收录的政协发言,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第120页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,related,"[""1946旧政协""]","[""张东荪""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第120页（PDF 第150页）标题为《张东荪在政协讨论人民基本自由权利的发言》，日期为1946年1月14日；该页正文可见。,digital_image,PDF扫描书内第120页（PDF第150页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代政协原始记录；与民盟代表团的具体关联和原始发表载体待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:32:55,L2,related,
229,domestic:MMHIST:lo-lung-chi-government-reorganization-1946-01-14,罗隆基在政协会上提出改组政府三原则,罗隆基／中国民主同盟,1946-01-14,正式汇编收录的政协发言,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第121页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1946旧政协""]","[""罗隆基"", ""中国民主同盟""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第121页（PDF 第151页）标题为《罗隆基在政协会上提出改组政府三原则》，日期为1946年1月14日；该页正文可见。,digital_image,PDF扫描书内第121页（PDF第151页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代政协原始记录；三原则的原始发表版和与民盟正式文件的对应关系待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:32:55,L2,core,
230,domestic:MMHIST:league-military-proposal-1946-01-16,中国民主同盟关于军事问题的提案,中国民主同盟,1946-01-16,正式汇编收录的民盟提案,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第123页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1946旧政协""]","[""中国民主同盟""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第123页（PDF 第153页）标题为《中国民主同盟关于军事问题的提案》，日期为1946年1月16日；该页正文可见。,digital_image,PDF扫描书内第123页（PDF第153页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代政协提案原件或会议记录；提案提交手续和原始发表载体待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:32:55,L2,core,
231,domestic:MMHIST:zhang-bo-jun-common-program-1946-01-16,章伯钧在政协讨论共同纲领问题的发言,章伯钧／中国民主同盟,1946-01-16,正式汇编收录的政协发言,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第127页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1946旧政协""]","[""章伯钧"", ""中国民主同盟""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第127页（PDF 第157页）标题为《章伯钧在政协讨论共同纲领问题的发言》，日期为1946年1月16日；该页正文可见。,digital_image,PDF扫描书内第127页（PDF第157页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代政协原始记录；发言原始发表载体和完整会议上下文待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:32:55,L2,core,
232,domestic:MMHIST:huang-yan-pei-common-program-1946-01-16,黄炎培在政协讨论共同纲领问题的发言,黄炎培／中国民主同盟,1946-01-16,正式汇编收录的政协发言,MMHIST,中国民主同盟中央文史资料委员会／公开数字化扫描,《中国民主同盟历史文献 1941—1949》（1983）,,,,,《中国民主同盟历史文献 1941—1949》（中国民主同盟中央文史资料委员会编，文史资料出版社，1983年4月），第128页；扫描书内页码,verified,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,item_surrogate,open,公开扫描 PDF；目录页和书内页码可核对,hybrid,surrogate_online,public,citation_only,公开扫描副本及原汇编复制权利待核,unknown,L2,core,"[""1946旧政协""]","[""黄炎培"", ""中国民主同盟""]","[""重庆""]",正文页已核读：公开扫描 PDF 扫描书内第128页（PDF 第158页）标题为《黄炎培在政协讨论共同纲领问题的发言》，日期为1946年1月16日；该页正文可见。,digital_image,PDF扫描书内第128页（PDF第158页）正文首页；目录页同时定位该条目。,正式汇编重刊不替代政协原始记录；发言原始发表载体和黄炎培当时代表身份的具体记录待核。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-22,codex,lead_only,2026-07-18 08:32:55,L2,core,
